anime_id,mal_id,title,english_title,japanese_title,user_preferred_title,type,episodes,duration,status,source,season,season_year,studios,main_studios,genres,tags,rating,score,mean_score,scored_by,rank,popularity,popularity_rank,members,favorites,watching,completed,on_hold,dropped,plan_to_watch,start_date,end_date,broadcast_day,broadcast_time,synopsis,country_of_origin,is_licensed,hashtag,cover_image_large,cover_image_color,banner_image,trailer_site,trailer_id,main_characters,main_staff,streaming_sites,is_adult,synonyms,site_url,updated_at,next_airing_episode_at,next_episode_number,collected_at,data_source
186161,60765.0,Kimi to Koete Koi ni Naru,"With You, Our Love Will Make It Through",キミと越えて恋になる,Kimi to Koete Koi ni Naru,TV,12.0,24.0,RELEASING,MANGA,FALL 2025,2025,REMOW;DeNA;Shueisha;Millepensee,Millepensee,Drama;Fantasy;Romance,Shoujo;Anthropomorphism;Teens' Love;Animals;Primarily Teen Cast;Love Triangle;School;Female Protagonist;Heterosexual;Bullying,,67.0,68.0,0,0,9498,0,9498,135,4593,32,111,438,4324,2025-10-14,,,,"When high schooler Mari bumps into a fellow tardy student, she's surprised to find out he's a beastfolk who's to attend her school! After all, it's not rare for beastfolk to coexist alongside humans, but it's still uncommon, with the prejudice and all. Nervous to meet one at first, Mari soon learns there's more to him than his furry exterior. In fact, the more she gets to know him, the more she finds herself drawn to him, his steadfastness, his kindheartedness, and…his body… <BR><BR> (Source: Yen Press)",JP,True,#キミ越え #キミ越えアニメ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx186161-rgdRQgwOJUpb.png,#1aaef1,,youtube,NmmfDtxCWeQ,Mari Asaka;Tsunagu Hidaka;Yukihiro Aida;Kisara;Ritsuka Kawashima,Chihiro Yuzuki (Original Creator);Shin Itagaki (Director);Hiromi Kimura (Director);Shin Itagaki (Series Composition);Hiromi Kimura (Character Design),Twitter;Official Site;Crunchyroll,False,,https://anilist.co/anime/186161,1764642756,1764685800,8,2025-12-02T04:21:33.886062+00:00,anilist
173523,57859.0,Egao no Taenai Shokuba desu.,A Mangaka's Weirdly Wonderful Workplace,笑顔のたえない職場です。,Egao no Taenai Shokuba desu.,TV,13.0,24.0,RELEASING,MANGA,FALL 2025,2025,Voil;Happinet Media Marketing;Rakuten;Pony Canyon;AT-X;BS Asahi;arma bianca;TOKYO MX;KLOCKWORX;Iwate Menkoi TV,Voil,Comedy;Slice of Life,Drawing;Female Protagonist;Primarily Female Cast;Cute Girls Doing Cute Things;Work;Primarily Adult Cast;Yuri;Shogi,,68.0,70.0,0,0,9291,0,9291,103,4663,30,109,414,4075,2025-10-06,2025-12-29,,,"Futami, a novice shojo manga artist, is finally publishing her beloved shogi manga, Dear Subaru. But…the stress makes her stomach hurt, she’s forced to push the deadline for her first chapter, and she isn’t making any progress on the storyboards. To top it off, she’s gaining weight from midnight snacking and starts having wild delusions! Will Futami be able to enjoy life as a manga artist?! <br><br> (Source: Crunchyroll)",JP,True,#えがたえ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx173523-wy1rDK1NaKuc.png,#e4c9a1,https://s4.anilist.co/file/anilistcdn/media/anime/banner/173523-m3DvdxCNwX9N.jpg,youtube,B3oDeY86E9Q,Nana Futami;Kaede Satou;Mizuki Hazama;Arisa Nashida;Touko Kakunodate,Kuzushiro (Original Creator);Kaoru Suzuki (Director);Mio Inoue (Series Composition);Kana Miyai (Character Design);Ryou Tanaka (Sound Director),Official Site;Twitter;Crunchyroll,False,A Workplace Where You Can't Help But Smile;えがたえ;Egatae,https://anilist.co/anime/173523,1764642717,1765197000,10,2025-12-02T04:21:33.886095+00:00,anilist
188388,61269.0,DIGIMON BEATBREAK,DIGIMON BEATBREAK,DIGIMON BEATBREAK,DIGIMON BEATBREAK,TV,,24.0,RELEASING,ORIGINAL,FALL 2025,2025,Fuji TV;Toei Animation;Yomiuri Advertising,Toei Animation,Adventure;Fantasy;Sci-Fi,Urban;Proxy Battle;Primarily Teen Cast;Male Protagonist;Found Family;Artificial Intelligence;Anthropomorphism;Cyberpunk;Henshin;Dystopian,,67.0,69.0,0,0,9257,0,9257,126,4967,27,115,377,3771,2025-10-05,,,,"<i>GLITCH THE FUTURE.</i><br><br>  Tomoro Tenma lives in a world where human thoughts and emotions—known as “e-Pulse”—power AI devices called Sapotama. But when Digimon begin materializing from Sapotama and feeding on e-Pulse, society begins to fracture. After Gekkomon appears from his device, Tomoro joins Glowing Dawn, a secret team investigating rogue Digimon and the dark truth of a system both fueled and corrupted by emotion. What new future will be forged by humans and Digimon? <br><br>  (Source: Crunchyroll, DIGIMON BEATBREAK Official Site, edited)",JP,True, #ビートブレイク #BEATBREAK,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx188388-aXx9fsnvezBf.jpg,#fec928,https://s4.anilist.co/file/anilistcdn/media/anime/banner/188388-kCSxLPMY2JkD.jpg,youtube,naNctHU5MQE,Tomorou Tenma;Gekkomon;Pristimon;Reina Sakuya;Chiropmon,Akiyoshi Hongou (Original Story);Hiroaki Miyamoto (Series Director );Ryouta Yamaguchi (Series Composition);Takahiro Kojima (Character Design);Kenji Watanabe (Digimon Design),Official Site;Twitter;Hulu;Crunchyroll,False,デジモンビートブレイク,https://anilist.co/anime/188388,1764642735,1765065600,10,2025-12-02T04:21:33.886121+00:00,anilist
186190,60781.0,Alma-chan wa Kazoku ni Naritai,Alma-chan Wants to Be a Family!,アルマちゃんは家族になりたい,Alma-chan wa Kazoku ni Naritai,TV,11.0,24.0,RELEASING,MANGA,FALL 2025,2025,Studio Flad;KADOKAWA;Bandai Namco Music Live;BS Asahi;AT-X;INSPION EDGE;TV Aichi;KBS Kyoto;Sun Television,Studio Flad,Comedy;Romance;Sci-Fi;Slice of Life,Family Life;Artificial Intelligence;Female Protagonist;Found Family;Robots;Iyashikei;Male Protagonist;Parenthood;Urban;Cohabitation,,67.0,69.0,0,0,9023,0,9023,124,5024,40,134,512,3313,2025-10-05,2025-12-14,,,"A body that combines the appearance of an adorable young girl with overwhelming combat efficiency. An AI with intelligence and decision-making skills that surpass human capabilities—the perfect autonomous robot, ""Alma"" was created by the overlooked young genius scientists Enji and Suzume whose brilliance should've been recognized by the world! Alma calls Enji and Suzume ""Father"" and ""Mother"" which leaves them completely flustered. Regardless, the three begin a life together as a family in order to nurture Alma's powerful AI and help her evolve into the ultimate robot. Alma's curiosity has no limits as everything she sees and touches is new to her. Alma keeps Enji and Suzume on their toes with her unmatched learning capabilities and unstoppable energy as she explores the bigger world. A brand-new kind of family comedy (?!) begins!!<br><br>  (Source: Crunchyroll)",JP,True, #アルマちゃん,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx186190-Ru77wfF8I61X.jpg,#e45da1,,youtube,PXecgOZ0o9o,Alma;Enji Kamizato;Suzume Yobane;Makina;Neon,Nanateru (Original Creator);Kousuke Kobayashi (Chief Director);Yasuhiro Minami (Director);Reiko Nozaki (Assistant Director);Yukie Sugawara (Series Composition),Official Site;Twitter;Crunchyroll,False,Shoujogata Heiki wa Kazoku ni Naritai;I want to be a family,https://anilist.co/anime/186190,1764642720,1765116000,10,2025-12-02T04:21:33.886149+00:00,anilist
186920,61072.0,Shuumatsu Touring,Touring After the Apocalypse,終末ツーリング,Shuumatsu Touring,TV,12.0,24.0,RELEASING,MANGA,FALL 2025,2025,Nexus;Aniplex;KADOKAWA;TOKYO MX;Contents Seed;Good Smile Company;BS11;Yomiuri TV,Nexus,Adventure;Sci-Fi;Slice of Life,Iyashikei;Post-Apocalyptic;Female Protagonist;Travel;Primarily Female Cast;Artificial Intelligence;Motorcycles;Robots;Cute Girls Doing Cute Things;Cyborg,,65.0,67.0,0,0,8999,0,8999,82,4235,28,162,666,3908,2025-10-04,2025-12-20,,,"Two young girls, Yoko and Airi, travel through an empty post-apocalyptic world. <br><br> They photograph the scenery of famous places all to themselves and camp out in towns full of nature. <br><br> The two of them ride and travel on a Serow off-road motorbike together, experiencing a never-before-felt freedom in travel with no traffic and no traffic lights. <br><br> With the Serow bike, they embark on a journey around a now-destroyed Japan; a unique story about touring on a bike comes to life as an anime series! <br><br> The world's over now, so let’s hop on a bike and go on a journey! <br><br> (Source: Crunchyroll)",JP,True,#終末ツーリング,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx186920-nrYITcE4TEuk.jpg,#f1a128,,youtube,H6tlbeQ5rzA,Youko;Airi;Chitose,Sakae Saito (Original Creator);Yoshinobu Tokumoto (Director );Kazuyuki Fudeyasu (Series Composition);Usaku Myouchin (Character Design);Daichi Kitahara (Prop Design),Official Site;Twitter;Crunchyroll,False,Riding a motorbike at the end of the world...,https://anilist.co/anime/186920,1764642742,1765031400,10,2025-12-02T04:21:33.886176+00:00,anilist
187921,61200.0,Shuumatsu no Valkyrie III,Record of Ragnarok III,終末のワルキューレ III,Shuumatsu no Valkyrie III,ONA,,,NOT_YET_RELEASED,MANGA,FALL 2025,2025,Yumeta Company;MARU animation,Yumeta Company;MARU animation,Action;Drama;Fantasy;Supernatural,Gods;Mythology;Death Game,,,,0,0,7409,0,7409,91,355,92,81,37,6844,2025-12-10,,,,The third season of <i>Shuumatsu no Valkyrie</i>.,JP,True,#終末のワルキューレ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx187921-VhGf8qgbb9z7.png,#6b28e4,,youtube,o5GRIchY2M4,Brunhilde;Göll;Zeus;Hermes;Ares,Takumi Fukui (Original Story);Shinya Umemura (Original Story);Azychika (Original Character Design);Kouichi Hatsumi (Director);Yasuyuki Mutou (Series Composition),Netflix;Twitter;Official Site;Twitter,False,Record of Ragnarok Season 3,https://anilist.co/anime/187921,1764642730,0,0,2025-12-02T04:21:33.886201+00:00,anilist
177271,58772.0,Kakuriyo no Yadomeshi 2nd Season,Kakuriyo -Bed & Breakfast for Spirits- 2,かくりよの宿飯 第２期,Kakuriyo no Yadomeshi 2nd Season,TV,,24.0,RELEASING,LIGHT_NOVEL,FALL 2025,2025,GONZO;Makaria;GONZO;NADA HOLDINGS;Crunchyroll,GONZO;Makaria,Drama;Romance;Slice of Life;Supernatural,Shoujo;Youkai;Food;Inn,,66.0,70.0,0,0,7242,0,7242,115,2439,80,101,114,4508,2025-10-02,,,,"The second season of <i>Kakuriyo no Yadomeshi</i>.<br><br>  Aoi—a girl who can see spirits known as ayakashi—was suddenly approached by an ogre. Demanding she pay her grandfather’s debt, Odanna made a huge request: her hand in marriage! Refusing this absurd offer, Aoi decided to work at the Tenjin-ya bed and breakfast to pay back what her family owes. Where we left off, Aoi continues her employment at the Tenjin-ya where even more ayakashi drama ensues and challenges await her.<br><br>  (Source: Crunchyroll, edited)",JP,True,#かくりよの宿飯 #Kakuriyo,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx177271-anyazmpWyX3m.jpg,#e4a15d,,youtube,l90zXY5rJ1c,Aoi Tsubaki;Odanna;Ginji;Sasuke;Oryou,Midori Yuuma (Original Story);Laruha (Original Character Design);Joe Yoshizaki (Director );Tomoko Konparu (Series Composition);Yoshihiro Sawada (Character Design),Twitter;Official Site;Crunchyroll,False,Kakuriyo -Bed & Breakfast for Spirits- Season 2,https://anilist.co/anime/177271,1764642759,1764774000,10,2025-12-02T04:21:33.886228+00:00,anilist
190840,61517.0,Kingdom 6th Season,Kingdom Season 6,キングダム 第6シリーズ,Kingdom 6th Season,TV,,25.0,RELEASING,,FALL 2025,2025,Studio Pierrot;Studio Signpost;Studio Pierrot;NHK Enterprises;Avex Pictures;Shueisha;Studio Signpost,Studio Pierrot;Studio Signpost,Action,War;Historical;Military;Ancient China;Ensemble Cast;Seinen;Male Protagonist;Archery,,84.0,88.0,0,108,5595,0,5595,150,2921,48,55,44,2527,2025-10-05,,,,The sixth season of <i>Kingdom</i>.,JP,True,#キングダム,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx190840-CvKAz6aWHB21.png,#50aee4,,youtube,IT5EyilwgoQ,Xin Li;Zheng Ying;Liao Diao He;Lei Qiang;Ben Wang,Yasuhisa Hara (Original Creator);Kenichi Imaizumi (Director);Noboru Takagi (Series Composition);Hisashi Abe (Character Design);Junichi Higashi (Art Director),Official Site;Twitter;YouTube;Crunchyroll,False,,https://anilist.co/anime/190840,1764642725,1765033800,10,2025-12-02T04:21:33.886284+00:00,anilist
184718,60347.0,Cat's♥Eye (2025),Cat's Eye (2025),キャッツ♥アイ (2025),Cat's♥Eye (2025),ONA,12.0,24.0,RELEASING,MANGA,FALL 2025,2025,LIDENFILMS,LIDENFILMS,Action;Adventure;Comedy;Mystery;Romance,Female Protagonist;Crime;Police;Shounen;Fugitive;Episodic;Primarily Female Cast;Heterosexual;Primarily Adult Cast;Urban,,58.0,61.0,0,0,5008,0,5008,57,1869,34,158,380,2567,2025-09-26,2026-01-30,,,"A new adaption of the manga of the same name by Tsukasa Houjou. <br><br> <i>Cat’s Eye</i> is a secretive trio of art thieves relentlessly pursued by Detective Toshio. Unbeknownst to him, the middle sister of the elusive thieves is none other than his girlfriend, Hitomi.<br><br> (Source: Disney+)",JP,True,#キャッツアイアニメ #キャッツアイ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx184718-GvNnorokj1i3.jpg,#5086e4,https://s4.anilist.co/file/anilistcdn/media/anime/banner/184718-BvX97zaGTgOT.jpg,youtube,HZSNpLPNX-o,Hitomi Kisugi;Rui Kisugi;Ai Kisugi;Toshio Utsumi;Mitsuko Asatani,Tsukasa Houjou (Original Creator);Yoshifumi Sueda (Director );Yousuke Yabumoto (Character Design);Yuuki Hayashi (Music );Hayashi Mori (Script),Disney Plus;Official Site;Twitter;Hulu,False,Cat’s Eye – Oczy kota;Occhi di Gatto;Signé Cat's Eye;Ein Supertrio;Ojos de Gato,https://anilist.co/anime/184718,1764642716,1766732400,7,2025-12-02T04:21:33.886315+00:00,anilist
170018,56877.0,Ao no Orchestra Season 2,,青のオーケストラ Season2,Ao no Orchestra Season 2,TV,21.0,25.0,RELEASING,MANGA,FALL 2025,2025,NHK;NHK Enterprises;Nippon Animation;Nippon Animation,Nippon Animation,Drama;Music,Primarily Teen Cast;School Club;Classical Music;CGI;Ensemble Cast;School,,67.0,72.0,0,0,4773,0,4773,47,1676,24,70,107,2896,2025-10-05,,,,The second season of <i>Ao no Orchestra</i>.,JP,True,#青のオーケストラ #青オケ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx170018-1PqdLX68YayA.jpg,#35aef1,,youtube,rJtAcgpJEwI,Hajime Aono;Nao Saeki;Ritsuko Akine;Haru Kozakura;Shizuka Tachibana,Makoto Akui (Original Creator);Seiji Kishi (Director);Yuuko Kakihara (Series Composition);Kazuaki Morita (Character Design);Satoki Iida (Sound Director),Official Site;Twitter;YouTube,False,The Blue Orchestra Season 2;青のオーケストラ 第2期,https://anilist.co/anime/170018,1764638588,1765094400,10,2025-12-02T04:21:33.886344+00:00,anilist
186914,61067.0,Ninja to Gokudou,Ninja Vs. Gokudo,忍者と極道,Ninja to Gokudou,TV,,23.0,RELEASING,MANGA,FALL 2025,2025,Studio DEEN;Kodansha;Good Smile Film;Nippon Television Network;NK Animation,Studio DEEN,Action;Drama,Ninja;Yakuza;Male Protagonist;Surreal Comedy;Gore;Super Power;Seinen;Urban Fantasy;Found Family,,56.0,58.0,0,0,4657,0,4657,59,2372,17,84,391,1793,2025-10-08,,,,"The ninja banish evil from the shadows. The gokudo gather lonely outcasts and commit crimes. The grudge they forged centuries ago is rekindled in the present day. The ninja Shinoha meets Kiwami, a gokudo with the face of a businessman. Unknowing of the other's identity, they bond over anime, but the war between ninja and gokudo intensifies. Who will survive and who will perish, ninja or gokudo? <br><br> (Source: Amazon Prime Video)",JP,True,#忍者と極道,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx186914-8fVK9eu1ZOKa.jpg,#28a1e4,,youtube,CQgWUYsmbrE,Shinoha Tanaka;Kiwami Kimura;Gamute;Zanzou Kasai;Akiba Kaiza,Shinsuke Kondou (Original Creator);Toshinori Watabe (Director);Keiichirou Oochi (Series Composition);Tokuyuki Matsutake (Character Design);Kazuhiro Arai (Art Director),Twitter;Official Site;Amazon Prime Video,False,Ninja and Gokudo;Ninja kontra yakuza,https://anilist.co/anime/186914,1764642711,1764694740,9,2025-12-02T04:21:33.886403+00:00,anilist
198561,62144.0,"Potion, Wagami wo Tasukeru",I Saved Myself with a Potion!: Life in Another World,ポーション、わが身を助ける,"Potion, Wagami wo Tasukeru",TV_SHORT,,13.0,RELEASING,LIGHT_NOVEL,FALL 2025,2025,Imagica Infos;Imageworks Studio;Imagica Infos;Dai Nippon Printing;MAGNET;TOKYO MX,Imagica Infos;Imageworks Studio,Fantasy,Alchemy;Isekai;Magic;Medieval;Iyashikei;Flash;Fairy,,47.0,48.0,0,0,4427,0,4427,64,2190,22,60,529,1626,2025-10-03,,,,"Kaede, an ordinary high school girl, suddenly wakes up in an unfamiliar alleyway—only to realize she's been transported to a mysterious world inhabited by beastmen, elves, and dragons. Among her belongings, she discovers a strange book that wasn't there before. To her surprise, it allows her to create potions simply by chanting the word ""create."" Relying on these potions to survive, Kaede navigates the challenges of this fantastical world while clinging to the hope of one day returning to Japan. Her journey of struggle and discovery in this otherworldly realm is just beginning...",JP,True,#ポーションアニメ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx198561-ugYb3oLGGdbD.png,#5daef1,,youtube,B8-jCAksIF4,Kaede;Karudeno;Azul;Nina;Rei,Akira Iwafune (Original Creator);Sunaho Tobe (Original Character Design);Mikiko Furukawa (Director);Yuuichi Imaizumi (Sound Director);bermei.inazawa (Music),Official Site;YouTube,False,"Potion, Waga mi wo Tasukeru",https://anilist.co/anime/198561,1764642735,1764864000,10,2025-12-02T04:21:33.886429+00:00,anilist
184997,60378.0,Shabake,Shabake,しゃばけ,Shabake,TV,13.0,23.0,RELEASING,OTHER,FALL 2025,2025,Bandai Namco Pictures;Aniplex;Fuji TV;Bandai Namco Pictures;Shinchosha;Movic;Bandai Namco Music Live;Dentsu,Bandai Namco Pictures,Fantasy;Mystery,Historical;Youkai,,56.0,58.0,0,0,4274,0,4274,34,1947,18,83,493,1733,2025-10-03,2025-12-26,,,"Ichitarou, the frail yet sharp-minded master of Nagasakiya, rarely leaves his estate—but he’s far from alone. Gifted with the ability to see spirits, he’s protected by ghostly companions like Hakutaku and Inugami. One night, he slips out and witnesses a brutal murder. Soon after, Edo is plagued by a series of eerie murders. As fear grips the city, Ichitarou and his spirits must uncover the culprit.<br><br> (Source: Crunchyroll)",JP,True,#しゃばけ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx184997-CnmvTLC9JQP0.jpg,#e49343,,youtube,KwaHYiTO9Ec,Ichitarou;Suzuhiko-hime;Byoubunozoki;Sasuke;Nikichi,Megumi Hatakenaka (Original Creator);Takahiro Ookawa (Director);Touko Machida (Series Composition);Akari Minagawa (Character Design);Yuuka Shiga (Sub Character Design),Twitter;Official Site;Crunchyroll,False,,https://anilist.co/anime/184997,1764642745,1764945000,10,2025-12-02T04:21:33.886456+00:00,anilist
